GeneID	TrueState
lcl|NW_004457598.1_cds_XP_004347105.1_3918_hgt_foreign	2
lcl|NC_002942.5_cds_WP_016357031.1_2604	0
lcl|NW_004457712.1_cds_XP_004368146.1_523_hgt_foreign	2
lcl|NW_004457518.1_cds_XP_004341118.1_6811_hgt_foreign	2
lcl|NC_002942.5_cds_WP_010946787.1_1027	0
lcl|NW_004457325.1_cds_XP_004335571.1_12193_hgt_foreign	2
lcl|NW_004457313.1_cds_XP_004334764.1_12781_hgt_foreign	2
lcl|NC_002942.5_cds_WP_010948667.1_2977	0
lcl|NC_002942.5_cds_WP_015444422.1_1714	0
lcl|NW_004457640.1_cds_XP_004351688.1_2921_hgt_foreign	2
lcl|NW_004457702.1_cds_XP_004356692.1_1064_hgt_foreign	2
lcl|NW_004457316.1_cds_XP_004335167.1_12595_hgt_foreign	2
lcl|NW_004457442.1_cds_XP_004339157.1_8028_hgt_foreign	2
lcl|NW_004457464.1_cds_XP_004340066.1_7668_hgt_foreign	2
lcl|NC_002942.5_cds_WP_010947143.1_1400	0
lcl|NW_004457739.1_cds_XP_004367790.1_1242_hgt_foreign	2
lcl|NW_004457442.1_cds_XP_004339450.1_8321_hgt_foreign	2
lcl|NC_002942.5_cds_WP_015444390.1_1876	0
lcl|NW_004457356.1_cds_XP_004336324.1_11452_hgt_foreign	2
lcl|NW_004457554.1_cds_XP_004342138.1_5618_hgt_foreign	2
lcl|NW_004457415.1_cds_XP_004338375.1_9479_hgt_foreign	2
lcl|NW_004457250.1_cds_XP_004333022.1_14742_hgt_foreign	2
lcl|NW_004457584.1_cds_XP_004344103.1_5108_hgt_foreign	2
lcl|NC_002942.5_cds_WP_010946758.1_998	0
lcl|NC_002942.5_cds_WP_014327031.1_2945	0
lcl|NW_004457427.1_cds_XP_004338506.1_9257_hgt_foreign	2
lcl|NW_004457689.1_cds_XP_004354808.1_1324_hgt_foreign	2
lcl|NW_004457586.1_cds_XP_004344883.1_4858_hgt_foreign	2
lcl|NC_002942.5_cds_WP_010947551.1_1811	0
lcl|NW_004457568.1_cds_XP_004342539.1_5405_hgt_foreign	2
lcl|NC_002942.5_cds_WP_010946216.1_454	0
lcl|NW_004457595.1_cds_XP_004346063.1_4234_hgt_foreign	2
lcl|NW_004457464.1_cds_XP_004340084.1_7686_hgt_foreign	2
lcl|NW_004457442.1_cds_XP_004339406.1_8277_hgt_foreign	2
lcl|NW_004457702.1_cds_XP_004356736.1_1108_hgt_foreign	2
lcl|NW_004457640.1_cds_XP_004351672.1_2905_hgt_foreign	2
lcl|NW_004457518.1_cds_XP_004341025.1_6718_hgt_foreign	2
lcl|NW_004457391.1_cds_XP_004337747.1_10097_hgt_foreign	2
lcl|NW_004457532.1_cds_XP_004341345.1_6255_hgt_foreign	2
lcl|NC_002942.5_cds_WP_010948542.1_2839	0
lcl|NW_004457586.1_cds_XP_004344702.1_4677_hgt_foreign	2
lcl|NW_004457678.1_cds_XP_004353997.1_1448_hgt_foreign	2
lcl|NC_002942.5_cds_WP_010947989.1_2258	0
lcl|NW_004457586.1_cds_XP_004344776.1_4751_hgt_foreign	2
lcl|NW_004457380.1_cds_XP_004337072.1_10502_hgt_foreign	2
lcl|NC_002942.5_cds_WP_010946753.1_993	0
lcl|NW_004457313.1_cds_XP_004335093.1_13110_hgt_foreign	2
lcl|NC_002942.5_cds_WP_011214789.1_539	0
lcl|NW_004457271.1_cds_XP_004333933.1_13764_hgt_foreign	2
lcl|NW_004457391.1_cds_XP_004337742.1_10092_hgt_foreign	2
lcl|NW_004457709.1_cds_XP_004357006.1_773_hgt_foreign	2
lcl|NC_002942.5_cds_WP_016357044.1_2852	0
lcl|NW_004457442.1_cds_XP_004339089.1_7960_hgt_foreign	2
lcl|NC_002942.5_cds_WP_015443975.1_2677	0
lcl|NW_004457712.1_cds_XP_004367869.1_246_hgt_foreign	2
lcl|NW_004457712.1_cds_XP_004368054.1_431_hgt_foreign	2
lcl|NC_002942.5_cds_WP_010946164.1_404	0
lcl|NW_004457323.1_cds_XP_004335394.1_12299_hgt_foreign	2
lcl|NW_004457291.1_cds_XP_004334216.1_13536_hgt_foreign	2
lcl|NC_002942.5_cds_WP_016357054.1_2984	0
lcl|NW_004457503.1_cds_XP_004340801.1_6984_hgt_foreign	2
lcl|NW_004457442.1_cds_XP_004339764.1_8635_hgt_foreign	2
lcl|NW_004457373.1_cds_XP_004336886.1_10925_hgt_foreign	2
lcl|NW_004457271.1_cds_XP_004333943.1_13774_hgt_foreign	2
lcl|NW_004457453.1_cds_XP_004339916.1_7742_hgt_foreign	2
lcl|NW_004457410.1_cds_XP_004338128.1_9532_hgt_foreign	2
lcl|NW_004457321.1_cds_XP_004335270.1_12482_hgt_foreign	2
lcl|NW_004457247.1_cds_XP_004332977.1_14770_hgt_foreign	2
lcl|NW_004457431.1_cds_XP_004338674.1_9119_hgt_foreign	2
lcl|NW_004457596.1_cds_XP_004346524.1_4110_hgt_foreign	2
lcl|NW_004457396.1_cds_XP_004337886.1_9862_hgt_foreign	2
lcl|NW_004457657.1_cds_XP_004353294.1_2005_hgt_foreign	2
lcl|NW_004457410.1_cds_XP_004338177.1_9581_hgt_foreign	2
lcl|NW_004457396.1_cds_XP_004337868.1_9844_hgt_foreign	2
lcl|NW_004457288.1_cds_XP_004334179.1_13620_hgt_foreign	2
lcl|NC_002942.5_cds_WP_015443982.1_2658	0
lcl|NW_004457586.1_cds_XP_004344602.1_4577_hgt_foreign	2
lcl|NW_004457677.1_cds_XP_004353952.1_1470_hgt_foreign	2
lcl|NW_004457643.1_cds_XP_004352533.1_2735_hgt_foreign	2
lcl|NW_004457592.1_cds_XP_004346041.1_4486_hgt_foreign	2
lcl|NW_004457329.1_cds_XP_004335624.1_12086_hgt_foreign	2
lcl|NW_004457592.1_cds_XP_004346044.1_4489_hgt_foreign	2
lcl|NC_002942.5_cds_WP_010946163.1_403	0
lcl|NW_004457319.1_cds_XP_004335192.1_12517_hgt_foreign	2
lcl|NW_004457376.1_cds_XP_004336951.1_10817_hgt_foreign	2
lcl|NW_004457444.1_cds_XP_004339831.1_7933_hgt_foreign	2
lcl|NW_004457626.1_cds_XP_004349728.1_3140_hgt_foreign	2
lcl|NW_004457269.1_cds_XP_004333853.1_14000_hgt_foreign	2
lcl|NW_004457291.1_cds_XP_004334219.1_13539_hgt_foreign	2
lcl|NW_004457671.1_cds_XP_004353504.1_1708_hgt_foreign	2
lcl|NW_004457554.1_cds_XP_004342303.1_5783_hgt_foreign	2
lcl|NW_004457638.1_cds_XP_004351577.1_3014_hgt_foreign	2
lcl|NC_002942.5_cds_WP_010948644.1_2954	0
lcl|NW_004457592.1_cds_XP_004345855.1_4300_hgt_foreign	2
lcl|NW_004457252.1_cds_XP_004333050.1_14708_hgt_foreign	2
lcl|NW_004457313.1_cds_XP_004334646.1_12663_hgt_foreign	2
lcl|NC_002942.5_cds_WP_011216809.1_2964	0
lcl|NC_002942.5_cds_WP_010948043.1_2312	0
lcl|NW_004457581.1_cds_XP_004343332.1_5258_hgt_foreign	2
lcl|NC_002942.5_cds_WP_015443948.1_2746	0
lcl|NW_004457380.1_cds_XP_004337078.1_10508_hgt_foreign	2
lcl|NW_004457554.1_cds_XP_004342352.1_5832_hgt_foreign	2
lcl|NC_002942.5_cds_WP_016356941.1_1894	0
lcl|NW_004457269.1_cds_XP_004333775.1_13922_hgt_foreign	2
lcl|NW_004457343.1_cds_XP_004336112.1_11857_hgt_foreign	2
lcl|NW_004457595.1_cds_XP_004346066.1_4237_hgt_foreign	2
lcl|NW_004457297.1_cds_XP_004334307.1_13365_hgt_foreign	2
lcl|NC_002942.5_cds_WP_010947266.1_1523	0
lcl|NC_002942.5_cds_WP_015443983.1_2653	0
lcl|NW_004457442.1_cds_XP_004339722.1_8593_hgt_foreign	2
lcl|NW_004457640.1_cds_XP_004351677.1_2910_hgt_foreign	2
lcl|NW_004457598.1_cds_XP_004347223.1_4036_hgt_foreign	2
lcl|NW_004457320.1_cds_XP_004335246.1_12503_hgt_foreign	2
lcl|NW_004457586.1_cds_XP_004344664.1_4639_hgt_foreign	2
lcl|NW_004457295.1_cds_XP_004334267.1_13491_hgt_foreign	2
lcl|NW_004457518.1_cds_XP_004341005.1_6698_hgt_foreign	2
lcl|NC_002942.5_cds_WP_015444665.1_990	0
lcl|NW_004457712.1_cds_XP_004368003.1_380_hgt_foreign	2
lcl|NW_004457538.1_cds_XP_004341799.1_6079_hgt_foreign	2
lcl|NW_004457632.1_cds_XP_004367755.1_3073_hgt_foreign	2
lcl|NW_004457554.1_cds_XP_004342009.1_5490_hgt_foreign	2
lcl|NW_004457442.1_cds_XP_004339323.1_8194_hgt_foreign	2
lcl|NW_004457356.1_cds_XP_004336304.1_11432_hgt_foreign	2
lcl|NW_004457599.1_cds_XP_004347242.1_3882_hgt_foreign	2
lcl|NW_004457270.1_cds_XP_004333880.1_13852_hgt_foreign	2
lcl|NW_004457596.1_cds_XP_004346579.1_4165_hgt_foreign	2
lcl|NC_002942.5_cds_WP_010948670.1_2980	0
lcl|NW_004457365.1_cds_XP_004336562.1_11177_hgt_foreign	2
lcl|NW_004457586.1_cds_XP_004344894.1_4869_hgt_foreign	2
lcl|NW_004457518.1_cds_XP_004341028.1_6721_hgt_foreign	2
lcl|NW_004457712.1_cds_XP_004368239.1_616_hgt_foreign	2
lcl|NW_004457431.1_cds_XP_004338575.1_9020_hgt_foreign	2
lcl|NW_004457702.1_cds_XP_004356595.1_967_hgt_foreign	2
lcl|NC_002942.5_cds_WP_010946612.1_851	0
lcl|NW_004457435.1_cds_XP_004338933.1_8886_hgt_foreign	2
lcl|NC_002942.5_cds_WP_010946996.1_1248	0
lcl|NW_004457391.1_cds_XP_004337764.1_10114_hgt_foreign	2
lcl|NC_002942.5_cds_WP_010948554.1_2853	0
lcl|NW_004457265.1_cds_XP_004333455.1_14279_hgt_foreign	2
lcl|NW_004457598.1_cds_XP_004347141.1_3954_hgt_foreign	2
lcl|NC_002942.5_cds_WP_010948383.1_2675	0
lcl|NW_004457286.1_cds_XP_004334128.1_13636_hgt_foreign	2
lcl|NW_004457586.1_cds_XP_004344827.1_4802_hgt_foreign	2
lcl|NC_002942.5_cds_WP_015444554.1_1308	0
lcl|NC_002942.5_cds_WP_010947485.1_1742	0
lcl|NW_004457313.1_cds_XP_004334650.1_12667_hgt_foreign	2
lcl|NW_004457584.1_cds_XP_004344058.1_5063_hgt_foreign	2
lcl|NW_004457390.1_cds_XP_004337546.1_10161_hgt_foreign	2
lcl|NW_004457669.1_cds_XP_004353453.1_1842_hgt_foreign	2
lcl|NW_004457283.1_cds_XP_004334101.1_13681_hgt_foreign	2
lcl|NC_002942.5_cds_WP_010946293.1_529	0
lcl|NW_004457343.1_cds_XP_004336049.1_11794_hgt_foreign	2
lcl|NW_004457464.1_cds_XP_004340073.1_7675_hgt_foreign	2
lcl|NC_002942.5_cds_WP_010948537.1_2834	0
lcl|NW_004457674.1_cds_XP_004353617.1_1615_hgt_foreign	2
lcl|NW_004457687.1_cds_XP_004354550.1_1346_hgt_foreign	2
lcl|NC_002942.5_cds_WP_010948678.1_2988	0
lcl|NW_004457592.1_cds_XP_004346031.1_4476_hgt_foreign	2
lcl|NC_002942.5_cds_WP_010946317.1_553	0
lcl|NC_002942.5_cds_WP_010946687.1_925	0
lcl|NW_004457320.1_cds_XP_004335256.1_12513_hgt_foreign	2
lcl|NW_004457265.1_cds_XP_004333445.1_14269_hgt_foreign	2
lcl|NW_004457282.1_cds_XP_004334063.1_13693_hgt_foreign	2
lcl|NC_002942.5_cds_WP_010946133.1_372	0
lcl|NW_004457268.1_cds_XP_004333742.1_14238_hgt_foreign	2
lcl|NW_004457712.1_cds_XP_004368332.1_709_hgt_foreign	2
lcl|NW_004457532.1_cds_XP_004341510.1_6419_hgt_foreign	2
lcl|NC_002942.5_cds_WP_010947148.1_1405	0
lcl|NC_002942.5_cds_WP_016356694.1_19	0
lcl|NW_004457498.1_cds_XP_004340695.1_7034_hgt_foreign	2
lcl|NW_004457323.1_cds_XP_004335489.1_12394_hgt_foreign	2
lcl|NW_004457620.1_cds_XP_004349583.1_3194_hgt_foreign	2
lcl|NW_004457697.1_cds_XP_004355058.1_1270_hgt_foreign	2
lcl|NW_004457445.1_cds_XP_004339887.1_7924_hgt_foreign	2
lcl|NW_004457586.1_cds_XP_004344718.1_4693_hgt_foreign	2
lcl|NW_004457730.1_cds_XP_004358249.1_61_hgt_foreign	2
lcl|NW_004457347.1_cds_XP_004336202.1_11556_hgt_foreign	2
lcl|NW_004457268.1_cds_XP_004333669.1_14165_hgt_foreign	2
lcl|NW_004457702.1_cds_XP_004356443.1_815_hgt_foreign	2
lcl|NW_004457638.1_cds_XP_004351565.1_3002_hgt_foreign	2
lcl|NC_002942.5_cds_WP_010947113.1_1369	0
lcl|NW_004457554.1_cds_XP_004342211.1_5691_hgt_foreign	2
lcl|NW_004457442.1_cds_XP_004339353.1_8224_hgt_foreign	2
lcl|NW_004457313.1_cds_XP_004335018.1_13035_hgt_foreign	2
lcl|NW_004457549.1_cds_XP_004341998.1_5891_hgt_foreign	2
lcl|NC_002942.5_cds_WP_015444534.1_1365	0
lcl|NW_004457634.1_cds_XP_004351101.1_3044_hgt_foreign	2
lcl|NW_004457586.1_cds_XP_004344728.1_4703_hgt_foreign	2
lcl|NC_002942.5_cds_WP_016356931.1_1729	0
lcl|NW_004457343.1_cds_XP_004336057.1_11802_hgt_foreign	2
lcl|NW_004457442.1_cds_XP_004339795.1_8666_hgt_foreign	2
lcl|NW_004457675.1_cds_XP_004353737.1_1599_hgt_foreign	2
lcl|NW_004457584.1_cds_XP_004344063.1_5068_hgt_foreign	2
lcl|NW_004457584.1_cds_XP_004344044.1_5049_hgt_foreign	2
lcl|NW_004457415.1_cds_XP_004338296.1_9400_hgt_foreign	2
lcl|NW_004457384.1_cds_XP_004337397.1_10314_hgt_foreign	2
lcl|NW_004457416.1_cds_XP_004338391.1_9357_hgt_foreign	2
lcl|NW_004457654.1_cds_XP_004352789.1_2100_hgt_foreign	2
lcl|NC_002942.5_cds_WP_010947026.1_1282	0
lcl|NW_004457375.1_cds_XP_004336925.1_10851_hgt_foreign	2
lcl|NW_004457516.1_cds_XP_004340923.1_6865_hgt_foreign	2
lcl|NW_004457625.1_cds_XP_004349676.1_3161_hgt_foreign	2
lcl|NW_004457372.1_cds_XP_004336758.1_10969_hgt_foreign	2
lcl|NW_004457611.1_cds_XP_004348533.1_3677_hgt_foreign	2
lcl|NC_002942.5_cds_WP_025862510.1_650	0
lcl|NW_004457384.1_cds_XP_004337431.1_10348_hgt_foreign	2
lcl|NW_004457584.1_cds_XP_004344024.1_5029_hgt_foreign	2
lcl|NC_002942.5_cds_WP_010947820.1_2088	0
lcl|NW_004457363.1_cds_XP_004336462.1_11369_hgt_foreign	2
lcl|NC_002942.5_cds_WP_010947125.1_1381	0
lcl|NW_004457702.1_cds_XP_004356664.1_1036_hgt_foreign	2
lcl|NC_002942.5_cds_WP_010947737.1_2001	0
lcl|NW_004457268.1_cds_XP_004333698.1_14194_hgt_foreign	2
lcl|NW_004457573.1_cds_XP_004367446.1_5316_hgt_foreign	2
lcl|NW_004457503.1_cds_XP_004340828.1_7011_hgt_foreign	2
lcl|NW_004457373.1_cds_XP_004336882.1_10921_hgt_foreign	2
lcl|NW_004457538.1_cds_XP_004341717.1_5997_hgt_foreign	2
lcl|NW_004457680.1_cds_XP_004354023.1_1439_hgt_foreign	2
lcl|NW_004457702.1_cds_XP_004356632.1_1004_hgt_foreign	2
lcl|NW_004457371.1_cds_XP_004336714.1_11042_hgt_foreign	2
lcl|NW_004457477.1_cds_XP_004340441.1_7368_hgt_foreign	2
lcl|NC_002942.5_cds_WP_010946507.1_746	0
lcl|NW_004457410.1_cds_XP_004338149.1_9553_hgt_foreign	2
lcl|NW_004457584.1_cds_XP_004344017.1_5022_hgt_foreign	2
lcl|NW_004457618.1_cds_XP_004367680.1_3472_hgt_foreign	2
lcl|NC_002942.5_cds_WP_010948434.1_2729	0
lcl|NW_004457674.1_cds_XP_004353644.1_1642_hgt_foreign	2
lcl|NC_002942.5_cds_WP_010948175.1_2457	0
lcl|NC_002942.5_cds_WP_010946505.1_744	0
lcl|NW_004457356.1_cds_XP_004336339.1_11467_hgt_foreign	2
lcl|NW_004457554.1_cds_XP_004342229.1_5709_hgt_foreign	2
lcl|NW_004457372.1_cds_XP_004336728.1_10939_hgt_foreign	2
lcl|NW_004457640.1_cds_XP_004351632.1_2865_hgt_foreign	2
lcl|NW_004457285.1_cds_XP_004334121.1_13643_hgt_foreign	2
lcl|NW_004457712.1_cds_XP_004368268.1_645_hgt_foreign	2
lcl|NC_002942.5_cds_WP_015444471.1_1555	0
lcl|NW_004457435.1_cds_XP_004338863.1_8816_hgt_foreign	2
lcl|NW_004457654.1_cds_XP_004352922.1_2233_hgt_foreign	2
lcl|NW_004457712.1_cds_XP_004368320.1_697_hgt_foreign	2
lcl|NC_002942.5_cds_WP_010948466.1_2761	0
lcl|NC_002942.5_cds_WP_010947757.1_2021	0
lcl|NW_004457441.1_cds_XP_004339035.1_8698_hgt_foreign	2
lcl|NW_004457313.1_cds_XP_004334935.1_12952_hgt_foreign	2
lcl|NW_004457323.1_cds_XP_004335500.1_12405_hgt_foreign	2
lcl|NW_004457586.1_cds_XP_004344709.1_4684_hgt_foreign	2
lcl|NW_004457263.1_cds_XP_004333388.1_14359_hgt_foreign	2
lcl|NC_002942.5_cds_WP_015444660.1_1003	0
lcl|NW_004457313.1_cds_XP_004334970.1_12987_hgt_foreign	2
lcl|NW_004457410.1_cds_XP_004338172.1_9576_hgt_foreign	2
lcl|NC_002942.5_cds_WP_010946541.1_778	0
lcl|NW_004457712.1_cds_XP_004368075.1_452_hgt_foreign	2
lcl|NC_002942.5_cds_WP_010947164.1_1421	0
lcl|NC_002942.5_cds_WP_011213557.1_1188	0
lcl|NW_004457442.1_cds_XP_004339581.1_8452_hgt_foreign	2
lcl|NW_004457442.1_cds_XP_004339547.1_8418_hgt_foreign	2
lcl|NW_004457654.1_cds_XP_004353169.1_2480_hgt_foreign	2
lcl|NW_004457350.1_cds_XP_004336232.1_11534_hgt_foreign	2
lcl|NC_002942.5_cds_WP_010946571.1_809	0
lcl|NC_002942.5_cds_WP_010945763.1_1	0
lcl|NW_004457596.1_cds_XP_004346578.1_4164_hgt_foreign	2
lcl|NC_002942.5_cds_WP_015444043.1_2501	0
lcl|NC_002942.5_cds_WP_010946462.1_700	0
lcl|NW_004457396.1_cds_XP_004337857.1_9833_hgt_foreign	2
lcl|NC_002942.5_cds_WP_010947009.1_1265	0
lcl|NW_004457266.1_cds_XP_004333502.1_14261_hgt_foreign	2
lcl|NW_004457329.1_cds_XP_004335639.1_12101_hgt_foreign	2
lcl|NW_004457654.1_cds_XP_004353247.1_2558_hgt_foreign	2
lcl|NW_004457667.1_cds_XP_004353360.1_1910_hgt_foreign	2
lcl|NC_002942.5_cds_WP_010947515.1_1772	0
lcl|NW_004457269.1_cds_XP_004333789.1_13936_hgt_foreign	2
lcl|NW_004457244.1_cds_XP_004332885.1_14914_hgt_foreign	2
lcl|NW_004457676.1_cds_XP_004353752.1_1506_hgt_foreign	2
lcl|NC_002942.5_cds_WP_010947289.1_1546	0
lcl|NW_004457437.1_cds_XP_004338975.1_8786_hgt_foreign	2
lcl|NW_004457490.1_cds_XP_004340664.1_7220_hgt_foreign	2
lcl|NC_002942.5_cds_WP_016356688.1_4	0
lcl|NC_002942.5_cds_WP_015443878.1_2936	0
lcl|NW_004457532.1_cds_XP_004341435.1_6345_hgt_foreign	2
lcl|NC_002942.5_cds_WP_010947462.1_1720	0
lcl|NW_004457532.1_cds_XP_004341362.1_6272_hgt_foreign	2
lcl|NW_004457390.1_cds_XP_004337594.1_10209_hgt_foreign	2
lcl|NW_004457260.1_cds_XP_004333182.1_14546_hgt_foreign	2
lcl|NC_002942.5_cds_WP_011216180.1_2256	0
lcl|NW_004457346.1_cds_XP_004336160.1_11573_hgt_foreign	2
lcl|NC_002942.5_cds_WP_011946434.1_1406	0
lcl|NC_002942.5_cds_WP_010947118.1_1374	0
lcl|NC_002942.5_cds_WP_010946516.1_754	0
lcl|NC_002942.5_cds_WP_010947458.1_1716	0
lcl|NW_004457498.1_cds_XP_004340710.1_7049_hgt_foreign	2
lcl|NW_004457415.1_cds_XP_004338335.1_9439_hgt_foreign	2
lcl|NW_004457342.1_cds_XP_004335877.1_11972_hgt_foreign	2
lcl|NW_004457268.1_cds_XP_004333721.1_14217_hgt_foreign	2
lcl|NC_002942.5_cds_WP_010946588.1_826	0
lcl|NW_004457380.1_cds_XP_004337189.1_10619_hgt_foreign	2
lcl|NW_004457684.1_cds_XP_004354477.1_1361_hgt_foreign	2
lcl|NC_002942.5_cds_WP_010948649.1_2959	0
