GeneID	TrueState
lcl|NC_000964.3_cds_NP_391274.1_3509_hgt_foreign	2
lcl|NC_000964.3_cds_NP_389324.1_1482_hgt_foreign	2
lcl|NC_000964.3_cds_NP_389034.1_1171_hgt_foreign	2
lcl|NC_002942.5_cds_WP_010946593.1_831	0
lcl|NC_002942.5_cds_WP_010945813.1_52	0
lcl|NC_000964.3_cds_NP_388952.2_1089_hgt_foreign	2
lcl|NC_000964.3_cds_NP_391916.1_4164_hgt_foreign	2
lcl|NC_000964.3_cds_YP_003097778.1_3238_hgt_foreign	2
lcl|NC_002942.5_cds_WP_015444857.1_370	0
lcl|NC_000964.3_cds_NP_387997.1_116_hgt_foreign	2
lcl|NC_000964.3_cds_NP_389494.1_1657_hgt_foreign	2
lcl|NC_000964.3_cds_NP_389746.1_1918_hgt_foreign	2
lcl|NC_000964.3_cds_NP_389243.1_1398_hgt_foreign	2
lcl|NC_000964.3_cds_NP_390937.2_3162_hgt_foreign	2
lcl|NC_000964.3_cds_YP_009513995.1_2965_hgt_foreign	2
lcl|NC_002942.5_cds_WP_010946306.1_543	0
lcl|NC_000964.3_cds_NP_391057.1_3287_hgt_foreign	2
lcl|NC_000964.3_cds_NP_389006.3_1143_hgt_foreign	2
lcl|NC_000964.3_cds_NP_389106.1_1251_hgt_foreign	2
lcl|NC_000964.3_cds_NP_390312.2_2514_hgt_foreign	2
lcl|NC_000964.3_cds_NP_390556.1_2766_hgt_foreign	2
lcl|NC_002942.5_cds_WP_011946564.1_1553	0
lcl|NC_002942.5_cds_WP_011213007.1_316	0
lcl|NC_000964.3_cds_NP_389685.1_1853_hgt_foreign	2
lcl|NC_000964.3_cds_NP_390783.1_3006_hgt_foreign	2
lcl|NC_002942.5_cds_WP_015444950.1_112	0
lcl|NC_000964.3_cds_NP_389355.1_1516_hgt_foreign	2
lcl|NC_000964.3_cds_NP_391567.1_3804_hgt_foreign	2
lcl|NC_000964.3_cds_NP_388296.1_423_hgt_foreign	2
lcl|NC_002942.5_cds_WP_010948542.1_2839	0
lcl|NC_000964.3_cds_NP_389751.1_1925_hgt_foreign	2
lcl|NC_002942.5_cds_WP_032828680.1_932	0
lcl|NC_002942.5_cds_WP_010946256.1_495	0
lcl|NC_002942.5_cds_WP_015443864.1_2982	0
lcl|NC_000964.3_cds_NP_387989.2_108_hgt_foreign	2
lcl|NC_000964.3_cds_NP_388918.1_1055_hgt_foreign	2
lcl|NC_000964.3_cds_NP_389575.2_1735_hgt_foreign	2
lcl|NC_000964.3_cds_NP_389505.2_1668_hgt_foreign	2
lcl|NC_000964.3_cds_NP_388355.1_484_hgt_foreign	2
lcl|NC_000964.3_cds_NP_388977.1_1114_hgt_foreign	2
lcl|NC_000964.3_cds_NP_388987.2_1123_hgt_foreign	2
lcl|NC_000964.3_cds_NP_389364.1_1525_hgt_foreign	2
lcl|NC_002942.5_cds_WP_010946627.1_865	0
lcl|NC_000964.3_cds_NP_390613.1_2829_hgt_foreign	2
lcl|NC_002942.5_cds_WP_010948585.1_2886	0
lcl|NC_000964.3_cds_NP_388182.1_302_hgt_foreign	2
lcl|NC_000964.3_cds_NP_390537.1_2747_hgt_foreign	2
lcl|NC_000964.3_cds_NP_390692.1_2914_hgt_foreign	2
lcl|NC_000964.3_cds_NP_388928.1_1065_hgt_foreign	2
lcl|NC_002942.5_cds_WP_010948345.1_2636	0
lcl|NC_000964.3_cds_NP_391639.1_3879_hgt_foreign	2
lcl|NC_000964.3_cds_YP_003097679.1_411_hgt_foreign	2
lcl|NC_002942.5_cds_WP_010948633.1_2941	0
lcl|NC_002942.5_cds_WP_010948342.1_2633	0
lcl|NC_002942.5_cds_WP_016356941.1_1894	0
lcl|NC_000964.3_cds_NP_388334.1_462_hgt_foreign	2
lcl|NC_002942.5_cds_WP_010946163.1_403	0
lcl|NC_000964.3_cds_NP_388672.1_809_hgt_foreign	2
lcl|NC_002942.5_cds_WP_010946927.1_1175	0
lcl|NC_002942.5_cds_WP_010946506.1_745	0
lcl|NC_002942.5_cds_WP_010946644.1_883	0
lcl|NC_000964.3_cds_NP_391872.2_4116_hgt_foreign	2
lcl|NC_000964.3_cds_NP_391300.1_3535_hgt_foreign	2
lcl|NC_000964.3_cds_NP_391599.1_3837_hgt_foreign	2
lcl|NC_000964.3_cds_NP_391228.1_3463_hgt_foreign	2
lcl|NC_002942.5_cds_WP_010946787.1_1027	0
lcl|NC_000964.3_cds_NP_388742.1_879_hgt_foreign	2
lcl|NC_002942.5_cds_WP_010946516.1_754	0
lcl|NC_002942.5_cds_WP_010948667.1_2977	0
lcl|NC_002942.5_cds_WP_015444422.1_1714	0
lcl|NC_000964.3_cds_NP_390718.1_2940_hgt_foreign	2
lcl|NC_000964.3_cds_NP_388221.1_343_hgt_foreign	2
lcl|NC_002942.5_cds_WP_010947458.1_1716	0
lcl|NC_000964.3_cds_NP_387908.1_27_hgt_foreign	2
lcl|NC_002942.5_cds_WP_015443983.1_2653	0
lcl|NC_000964.3_cds_NP_390624.1_2843_hgt_foreign	2
lcl|NC_002942.5_cds_WP_010947143.1_1400	0
lcl|NC_000964.3_cds_NP_387888.1_7_hgt_foreign	2
lcl|NC_000964.3_cds_NP_390877.1_3103_hgt_foreign	2
lcl|NC_000964.3_cds_NP_389374.1_1535_hgt_foreign	2
lcl|NC_000964.3_cds_NP_389652.2_1815_hgt_foreign	2
lcl|NC_002942.5_cds_WP_015444390.1_1876	0
lcl|NC_000964.3_cds_NP_390808.1_3033_hgt_foreign	2
lcl|NC_000964.3_cds_NP_389467.1_1630_hgt_foreign	2
lcl|NC_000964.3_cds_NP_390744.1_2967_hgt_foreign	2
lcl|NC_002942.5_cds_WP_016357044.1_2852	0
lcl|NC_000964.3_cds_NP_570904.1_1756_hgt_foreign	2
lcl|NC_000964.3_cds_NP_391464.2_3695_hgt_foreign	2
lcl|NC_002942.5_cds_WP_010946758.1_998	0
lcl|NC_002942.5_cds_WP_014327031.1_2945	0
lcl|NC_000964.3_cds_NP_388694.1_831_hgt_foreign	2
lcl|NC_002942.5_cds_WP_010948649.1_2959	0
lcl|NC_000964.3_cds_NP_389795.1_1973_hgt_foreign	2
lcl|NC_002942.5_cds_WP_010947551.1_1811	0
lcl|NC_000964.3_cds_NP_391647.3_3887_hgt_foreign	2
lcl|NC_000964.3_cds_NP_389698.1_1865_hgt_foreign	2
lcl|NC_002942.5_cds_WP_015444876.1_298	0
lcl|NC_000964.3_cds_NP_391929.2_4177_hgt_foreign	2
lcl|NC_002942.5_cds_WP_010946416.1_654	0
lcl|NC_000964.3_cds_NP_387985.2_104_hgt_foreign	2
lcl|NC_000964.3_cds_NP_391340.1_3573_hgt_foreign	2
lcl|NC_002942.5_cds_WP_015444419.1_1723	0
lcl|NC_000964.3_cds_NP_389805.2_1983_hgt_foreign	2
lcl|NC_000964.3_cds_NP_388780.1_918_hgt_foreign	2
lcl|NC_002942.5_cds_WP_011216809.1_2964	0
lcl|NC_000964.3_cds_NP_388542.1_681_hgt_foreign	2
lcl|NC_000964.3_cds_NP_390601.1_2817_hgt_foreign	2
lcl|NC_000964.3_cds_NP_390570.2_2782_hgt_foreign	2
lcl|NC_002942.5_cds_WP_010947034.1_1291	0
lcl|NC_000964.3_cds_NP_390917.1_3141_hgt_foreign	2
lcl|NC_000964.3_cds_NP_390166.1_2364_hgt_foreign	2
lcl|NC_000964.3_cds_NP_389045.1_1184_hgt_foreign	2
lcl|NC_000964.3_cds_NP_389003.1_1140_hgt_foreign	2
lcl|NC_000964.3_cds_NP_390792.1_3015_hgt_foreign	2
lcl|NC_000964.3_cds_NP_390984.1_3209_hgt_foreign	2
lcl|NC_000964.3_cds_NP_390373.2_2576_hgt_foreign	2
lcl|NC_000964.3_cds_NP_390697.1_2919_hgt_foreign	2
lcl|NC_000964.3_cds_NP_389389.1_1550_hgt_foreign	2
lcl|NC_000964.3_cds_NP_389600.3_1762_hgt_foreign	2
lcl|NC_002942.5_cds_WP_010947201.1_1458	0
lcl|NC_000964.3_cds_NP_391622.1_3861_hgt_foreign	2
lcl|NC_000964.3_cds_NP_391088.1_3315_hgt_foreign	2
lcl|NC_002942.5_cds_WP_016357031.1_2604	0
lcl|NC_000964.3_cds_NP_388777.2_915_hgt_foreign	2
lcl|NC_000964.3_cds_NP_390609.1_2825_hgt_foreign	2
lcl|NC_000964.3_cds_NP_390734.1_2956_hgt_foreign	2
lcl|NC_002942.5_cds_WP_010948632.1_2939	0
lcl|NC_000964.3_cds_NP_388951.1_1088_hgt_foreign	2
lcl|NC_000964.3_cds_NP_389182.2_1334_hgt_foreign	2
lcl|NC_000964.3_cds_NP_388582.1_724_hgt_foreign	2
lcl|NC_000964.3_cds_NP_388439.1_578_hgt_foreign	2
lcl|NC_000964.3_cds_NP_389434.1_1596_hgt_foreign	2
lcl|NC_002942.5_cds_WP_010947989.1_2258	0
lcl|NC_000964.3_cds_NP_390509.1_2719_hgt_foreign	2
lcl|NC_002942.5_cds_WP_323740491.1_2085	0
lcl|NC_000964.3_cds_NP_391951.1_4201_hgt_foreign	2
lcl|NC_000964.3_cds_NP_391019.1_3248_hgt_foreign	2
lcl|NC_002942.5_cds_WP_010945982.1_219	0
lcl|NC_002942.5_cds_WP_010946565.1_802	0
lcl|NC_002942.5_cds_WP_010946689.1_927	0
lcl|NC_000964.3_cds_NP_391131.1_3359_hgt_foreign	2
lcl|NC_000964.3_cds_NP_391465.2_3696_hgt_foreign	2
lcl|NC_000964.3_cds_YP_003097785.1_3414_hgt_foreign	2
lcl|NC_000964.3_cds_NP_390964.1_3189_hgt_foreign	2
lcl|NC_000964.3_cds_NP_390829.1_3055_hgt_foreign	2
lcl|NC_000964.3_cds_NP_389196.2_1348_hgt_foreign	2
lcl|NC_002942.5_cds_WP_015444665.1_990	0
lcl|NC_000964.3_cds_NP_388448.1_587_hgt_foreign	2
lcl|NC_000964.3_cds_NP_390678.1_2899_hgt_foreign	2
lcl|NC_000964.3_cds_NP_388184.2_304_hgt_foreign	2
lcl|NC_000964.3_cds_NP_389084.1_1227_hgt_foreign	2
lcl|NC_000964.3_cds_NP_389268.1_1424_hgt_foreign	2
lcl|NC_000964.3_cds_NP_391854.2_4098_hgt_foreign	2
lcl|NC_000964.3_cds_NP_391177.1_3409_hgt_foreign	2
lcl|NC_000964.3_cds_NP_391025.1_3254_hgt_foreign	2
lcl|NC_000964.3_cds_NP_390430.1_2635_hgt_foreign	2
lcl|NC_000964.3_cds_NP_390973.1_3198_hgt_foreign	2
lcl|NC_002942.5_cds_WP_010948670.1_2980	0
lcl|NC_000964.3_cds_NP_390585.1_2799_hgt_foreign	2
lcl|NC_000964.3_cds_NP_388437.1_576_hgt_foreign	2
lcl|NC_000964.3_cds_NP_390980.1_3205_hgt_foreign	2
lcl|NC_000964.3_cds_NP_388659.1_796_hgt_foreign	2
lcl|NC_000964.3_cds_NP_391554.1_3790_hgt_foreign	2
lcl|NC_000964.3_cds_NP_388014.1_133_hgt_foreign	2
lcl|NC_000964.3_cds_NP_390795.1_3018_hgt_foreign	2
lcl|NC_000964.3_cds_NP_391484.1_3715_hgt_foreign	2
lcl|NC_000964.3_cds_NP_389165.1_1316_hgt_foreign	2
lcl|NC_002942.5_cds_WP_010946612.1_851	0
lcl|NC_000964.3_cds_NP_389716.2_1885_hgt_foreign	2
lcl|NC_002942.5_cds_WP_010946996.1_1248	0
lcl|NC_000964.3_cds_NP_391731.1_3975_hgt_foreign	2
lcl|NC_000964.3_cds_NP_390349.1_2551_hgt_foreign	2
lcl|NC_002942.5_cds_WP_010948554.1_2853	0
lcl|NC_000964.3_cds_NP_390989.1_3214_hgt_foreign	2
lcl|NC_000964.3_cds_NP_388140.3_257_hgt_foreign	2
lcl|NC_002942.5_cds_WP_010948383.1_2675	0
lcl|NC_000964.3_cds_NP_390339.1_2541_hgt_foreign	2
lcl|NC_000964.3_cds_NP_388838.1_975_hgt_foreign	2
lcl|NC_002942.5_cds_WP_015444554.1_1308	0
lcl|NC_002942.5_cds_WP_010947485.1_1742	0
lcl|NC_002942.5_cds_WP_010947462.1_1720	0
lcl|NC_000964.3_cds_NP_389857.1_2042_hgt_foreign	2
lcl|NC_000964.3_cds_NP_388229.2_351_hgt_foreign	2
lcl|NC_000964.3_cds_NP_388283.1_408_hgt_foreign	2
lcl|NC_000964.3_cds_NP_388893.1_1031_hgt_foreign	2
lcl|NC_002942.5_cds_WP_010946293.1_529	0
lcl|NC_000964.3_cds_NP_390548.1_2759_hgt_foreign	2
lcl|NC_000964.3_cds_NP_391726.1_3968_hgt_foreign	2
lcl|NC_000964.3_cds_NP_389292.1_1450_hgt_foreign	2
lcl|NC_002942.5_cds_WP_010948537.1_2834	0
lcl|NC_000964.3_cds_NP_390945.1_3170_hgt_foreign	2
lcl|NC_000964.3_cds_YP_003097740.1_1985_hgt_foreign	2
lcl|NC_002942.5_cds_WP_010948678.1_2988	0
lcl|NC_002942.5_cds_WP_010945763.1_1	0
lcl|NC_002942.5_cds_WP_010946317.1_553	0
lcl|NC_002942.5_cds_WP_010946687.1_925	0
lcl|NC_000964.3_cds_NP_388227.1_349_hgt_foreign	2
lcl|NC_000964.3_cds_NP_390559.1_2769_hgt_foreign	2
lcl|NC_000964.3_cds_NP_387904.2_23_hgt_foreign	2
lcl|NC_002942.5_cds_WP_010946133.1_372	0
lcl|NC_000964.3_cds_NP_391978.2_4229_hgt_foreign	2
lcl|NC_000964.3_cds_NP_389321.1_1479_hgt_foreign	2
lcl|NC_000964.3_cds_NP_388280.2_404_hgt_foreign	2
lcl|NC_002942.5_cds_WP_010947148.1_1405	0
lcl|NC_002942.5_cds_WP_016356694.1_19	0
lcl|NC_000964.3_cds_NP_390733.1_2955_hgt_foreign	2
lcl|NC_000964.3_cds_NP_389842.1_2022_hgt_foreign	2
lcl|NC_000964.3_cds_NP_390191.2_2389_hgt_foreign	2
lcl|NC_000964.3_cds_NP_390798.1_3021_hgt_foreign	2
lcl|NC_000964.3_cds_NP_388836.1_973_hgt_foreign	2
lcl|NC_000964.3_cds_NP_389597.2_1760_hgt_foreign	2
lcl|NC_000964.3_cds_NP_390587.2_2802_hgt_foreign	2
lcl|NC_000964.3_cds_NP_389254.1_1409_hgt_foreign	2
lcl|NC_000964.3_cds_NP_390593.1_2808_hgt_foreign	2
lcl|NC_000964.3_cds_NP_391723.1_3965_hgt_foreign	2
lcl|NC_000964.3_cds_NP_388544.1_683_hgt_foreign	2
lcl|NC_000964.3_cds_NP_389311.1_1469_hgt_foreign	2
lcl|NC_000964.3_cds_NP_390525.2_2735_hgt_foreign	2
lcl|NC_002942.5_cds_WP_010947113.1_1369	0
lcl|NC_000964.3_cds_NP_388186.2_306_hgt_foreign	2
lcl|NC_000964.3_cds_NP_388129.1_246_hgt_foreign	2
lcl|NC_000964.3_cds_NP_389197.1_1349_hgt_foreign	2
lcl|NC_000964.3_cds_NP_391037.1_3266_hgt_foreign	2
lcl|NC_000964.3_cds_NP_388712.2_849_hgt_foreign	2
lcl|NC_002942.5_cds_WP_015444534.1_1365	0
lcl|NC_000964.3_cds_NP_389679.1_1845_hgt_foreign	2
lcl|NC_000964.3_cds_NP_389063.2_1204_hgt_foreign	2
lcl|NC_002942.5_cds_WP_016356931.1_1729	0
lcl|NC_002942.5_cds_WP_015443878.1_2936	0
lcl|NC_000964.3_cds_NP_391770.1_4014_hgt_foreign	2
lcl|NC_000964.3_cds_NP_391894.1_4139_hgt_foreign	2
lcl|NC_000964.3_cds_NP_387984.2_103_hgt_foreign	2
lcl|NC_000964.3_cds_NP_388183.2_303_hgt_foreign	2
lcl|NC_000964.3_cds_NP_390409.2_2614_hgt_foreign	2
lcl|NC_000964.3_cds_NP_390348.1_2550_hgt_foreign	2
lcl|NC_000964.3_cds_NP_391783.2_4026_hgt_foreign	2
lcl|NC_000964.3_cds_NP_389612.1_1773_hgt_foreign	2
lcl|NC_002942.5_cds_WP_010947026.1_1282	0
lcl|NC_000964.3_cds_NP_388960.2_1097_hgt_foreign	2
lcl|NC_000964.3_cds_NP_388550.1_689_hgt_foreign	2
lcl|NC_000964.3_cds_NP_388465.1_604_hgt_foreign	2
lcl|NC_000964.3_cds_NP_388985.1_1122_hgt_foreign	2
lcl|NC_000964.3_cds_NP_388244.1_365_hgt_foreign	2
lcl|NC_000964.3_cds_NP_390379.1_2582_hgt_foreign	2
lcl|NC_002942.5_cds_WP_025862510.1_650	0
lcl|NC_000964.3_cds_NP_389796.1_1974_hgt_foreign	2
lcl|NC_000964.3_cds_NP_389028.1_1164_hgt_foreign	2
lcl|NC_002942.5_cds_WP_010947820.1_2088	0
lcl|NC_000964.3_cds_NP_391977.1_4228_hgt_foreign	2
lcl|NC_002942.5_cds_WP_010947125.1_1381	0
lcl|NC_000964.3_cds_NP_388891.1_1029_hgt_foreign	2
lcl|NC_002942.5_cds_WP_010947737.1_2001	0
lcl|NC_000964.3_cds_NP_388749.2_886_hgt_foreign	2
lcl|NC_000964.3_cds_NP_389388.2_1549_hgt_foreign	2
lcl|NC_000964.3_cds_NP_388834.1_971_hgt_foreign	2
lcl|NC_000964.3_cds_NP_388300.1_427_hgt_foreign	2
lcl|NC_000964.3_cds_NP_390135.1_2333_hgt_foreign	2
lcl|NC_000964.3_cds_NP_388254.1_376_hgt_foreign	2
lcl|NC_000964.3_cds_NP_391820.2_4064_hgt_foreign	2
lcl|NC_000964.3_cds_NP_390157.1_2354_hgt_foreign	2
lcl|NC_000964.3_cds_NP_391671.1_3912_hgt_foreign	2
lcl|NC_000964.3_cds_NP_388209.1_329_hgt_foreign	2
lcl|NC_002942.5_cds_WP_010946507.1_746	0
lcl|NC_002942.5_cds_WP_010946541.1_778	0
lcl|NC_000964.3_cds_YP_009513991.1_2812_hgt_foreign	2
lcl|NC_000964.3_cds_NP_391415.1_3648_hgt_foreign	2
lcl|NC_002942.5_cds_WP_010948434.1_2729	0
lcl|NC_000964.3_cds_NP_390290.1_2491_hgt_foreign	2
lcl|NC_002942.5_cds_WP_010948175.1_2457	0
lcl|NC_002942.5_cds_WP_010946505.1_744	0
lcl|NC_000964.3_cds_NP_388875.1_1011_hgt_foreign	2
lcl|NC_000964.3_cds_NP_389854.1_2037_hgt_foreign	2
lcl|NC_000964.3_cds_NP_390180.1_2379_hgt_foreign	2
lcl|NC_000964.3_cds_NP_391184.1_3416_hgt_foreign	2
lcl|NC_000964.3_cds_NP_389550.1_1713_hgt_foreign	2
lcl|NC_000964.3_cds_NP_390125.1_2323_hgt_foreign	2
lcl|NC_000964.3_cds_NP_388474.1_612_hgt_foreign	2
lcl|NC_002942.5_cds_WP_015444471.1_1555	0
lcl|NC_000964.3_cds_NP_391146.1_3377_hgt_foreign	2
lcl|NC_000964.3_cds_NP_388032.2_152_hgt_foreign	2
lcl|NC_000964.3_cds_NP_390108.1_2305_hgt_foreign	2
